tiempo,muestra_id,etiqueta,MQ2,MQ4,MQ135,MQ3,MQ7,MQ9,temp,humedad
21,bio_oil_mezcla_034,bio_oil_mezcla,306.01,272.43,395.21,340.55,243.13,190.83,22.52,61.36
22,bio_oil_mezcla_034,bio_oil_mezcla,312.03,271.96,407.84,345.67,248.76,189.99,22.33,61.33
23,bio_oil_mezcla_034,bio_oil_mezcla,316.69,271.58,415.62,356.73,247.91,201.45,21.98,60.7
24,bio_oil_mezcla_034,bio_oil_mezcla,320.81,286.34,421.97,359.35,255.27,203.39,22.22,61.49
25,bio_oil_mezcla_034,bio_oil_mezcla,324.09,293.69,429.77,359.63,260.64,201.77,22.18,59.83
26,bio_oil_mezcla_034,bio_oil_mezcla,327.48,292.15,431.97,373.94,262.81,209.84,22.45,60.31
27,bio_oil_mezcla_034,bio_oil_mezcla,332.85,294.43,439.26,378.02,263.39,207.64,22.21,60.27
28,bio_oil_mezcla_034,bio_oil_mezcla,338.39,297.84,443.97,385.41,269.03,211.13,22.08,60.64
29,bio_oil_mezcla_034,bio_oil_mezcla,346.38,305.04,448.31,384.82,272.28,217.08,22.42,61.52
30,bio_oil_mezcla_034,bio_oil_mezcla,349.54,305.3,453.12,385.2,276.98,216.91,22.4,60.3
31,bio_oil_mezcla_034,bio_oil_mezcla,353.99,305.81,456.78,391.07,277.52,224.43,22.19,61.58
32,bio_oil_mezcla_034,bio_oil_mezcla,355.23,310.65,459.96,395.95,280.84,224.71,22.4,61.7
33,bio_oil_mezcla_034,bio_oil_mezcla,359.53,312.87,470.21,402.57,282.69,225.8,22.09,60.57
34,bio_oil_mezcla_034,bio_oil_mezcla,363.89,318.65,474.95,403.24,285.62,221.31,22.54,61.54
35,bio_oil_mezcla_034,bio_oil_mezcla,361.16,313.83,478.61,407.74,292.09,222.68,21.95,61.06
36,bio_oil_mezcla_034,bio_oil_mezcla,364.22,321.38,472.76,408.25,292.23,232.27,22.28,60.78
37,bio_oil_mezcla_034,bio_oil_mezcla,370.97,323.7,487.54,413.24,293.32,231.81,22.03,61.38
38,bio_oil_mezcla_034,bio_oil_mezcla,368.47,330.07,485.34,412.22,296.48,231.14,22.05,61.09
39,bio_oil_mezcla_034,bio_oil_mezcla,373.76,327.37,486.0,415.81,298.63,236.38,22.31,60.68
40,bio_oil_mezcla_034,bio_oil_mezcla,381.17,323.64,487.16,420.64,302.99,236.6,22.14,61.59
41,bio_oil_mezcla_034,bio_oil_mezcla,375.1,329.56,494.7,425.5,295.13,241.73,22.38,61.41
42,bio_oil_mezcla_034,bio_oil_mezcla,380.85,335.45,495.86,422.29,297.43,235.12,22.25,61.05
43,bio_oil_mezcla_034,bio_oil_mezcla,377.55,333.08,496.43,422.84,300.23,241.26,21.99,60.98
44,bio_oil_mezcla_034,bio_oil_mezcla,382.82,336.44,497.37,431.2,306.26,245.31,22.1,61.09
45,bio_oil_mezcla_034,bio_oil_mezcla,385.74,343.26,503.38,426.84,304.87,240.59,22.23,60.86
46,bio_oil_mezcla_034,bio_oil_mezcla,384.52,329.57,499.07,431.64,311.86,242.15,22.12,60.42
47,bio_oil_mezcla_034,bio_oil_mezcla,382.93,339.47,504.51,428.6,306.66,243.79,22.39,61.11
48,bio_oil_mezcla_034,bio_oil_mezcla,385.04,336.28,504.15,434.53,308.26,244.37,22.36,61.63
49,bio_oil_mezcla_034,bio_oil_mezcla,389.18,342.81,498.78,434.96,314.07,239.44,22.41,61.57
50,bio_oil_mezcla_034,bio_oil_mezcla,389.32,337.88,503.47,434.87,313.89,239.19,22.14,61.37
51,bio_oil_mezcla_034,bio_oil_mezcla,388.15,342.53,513.32,437.3,311.44,241.08,22.07,61.07
52,bio_oil_mezcla_034,bio_oil_mezcla,390.12,344.97,514.42,436.38,312.22,235.72,22.1,61.29
53,bio_oil_mezcla_034,bio_oil_mezcla,389.17,341.85,517.63,439.4,309.7,249.21,22.12,60.32
54,bio_oil_mezcla_034,bio_oil_mezcla,390.11,343.06,510.24,434.82,311.88,248.38,22.16,60.88
55,bio_oil_mezcla_034,bio_oil_mezcla,393.72,345.27,514.81,438.35,315.37,246.43,22.03,61.44
56,bio_oil_mezcla_034,bio_oil_mezcla,397.69,344.22,516.16,436.35,307.37,249.59,22.29,61.1
57,bio_oil_mezcla_034,bio_oil_mezcla,393.99,349.85,512.59,444.85,315.62,243.93,22.01,60.52
58,bio_oil_mezcla_034,bio_oil_mezcla,396.08,348.73,513.67,441.04,316.93,250.39,22.22,61.35
59,bio_oil_mezcla_034,bio_oil_mezcla,399.85,349.98,511.83,441.68,315.89,251.68,22.1,61.51
0,bio_oil_mezcla_035,bio_oil_mezcla,2.41,6.38,0.0,5.09,0.18,0.0,22.49,60.67
1,bio_oil_mezcla_035,bio_oil_mezcla,23.52,16.44,39.0,27.45,15.58,20.44,22.12,60.3
2,bio_oil_mezcla_035,bio_oil_mezcla,49.22,31.11,57.51,59.0,36.28,28.93,22.17,60.57
3,bio_oil_mezcla_035,bio_oil_mezcla,70.72,50.55,78.83,75.25,53.12,45.54,22.37,60.34
4,bio_oil_mezcla_035,bio_oil_mezcla,86.59,65.6,106.18,103.43,65.1,64.81,22.1,61.34
5,bio_oil_mezcla_035,bio_oil_mezcla,107.94,76.4,133.5,122.96,86.13,71.02,22.17,60.31
6,bio_oil_mezcla_035,bio_oil_mezcla,120.26,97.51,154.0,148.06,91.8,73.58,22.19,61.19
7,bio_oil_mezcla_035,bio_oil_mezcla,135.48,102.76,175.64,159.2,106.39,94.68,22.01,61.37
8,bio_oil_mezcla_035,bio_oil_mezcla,149.69,113.48,194.25,190.97,118.85,102.4,22.73,61.72
9,bio_oil_mezcla_035,bio_oil_mezcla,164.33,122.57,211.12,200.69,125.13,114.64,22.21,60.39
10,bio_oil_mezcla_035,bio_oil_mezcla,179.81,129.9,226.49,229.85,138.66,123.86,22.4,61.11
11,bio_oil_mezcla_035,bio_oil_mezcla,193.15,144.04,243.92,237.09,147.01,128.32,21.87,60.53
12,bio_oil_mezcla_035,bio_oil_mezcla,203.09,149.93,261.79,251.21,157.11,133.1,22.16,60.5
13,bio_oil_mezcla_035,bio_oil_mezcla,220.11,155.68,273.07,271.78,165.66,135.09,22.41,60.95
14,bio_oil_mezcla_035,bio_oil_mezcla,220.3,166.27,286.47,272.11,173.35,152.64,22.46,61.02
15,bio_oil_mezcla_035,bio_oil_mezcla,235.65,168.13,297.64,288.45,178.19,159.51,22.41,60.7
16,bio_oil_mezcla_035,bio_oil_mezcla,242.0,186.08,302.22,301.79,193.33,159.15,22.51,61.41
17,bio_oil_mezcla_035,bio_oil_mezcla,254.32,186.15,316.04,305.76,191.32,172.76,22.52,61.84
18,bio_oil_mezcla_035,bio_oil_mezcla,258.19,188.06,327.55,323.48,198.02,173.11,22.52,60.35
19,bio_oil_mezcla_035,bio_oil_mezcla,264.55,192.86,341.09,328.25,206.55,176.4,22.47,59.55
20,bio_oil_mezcla_035,bio_oil_mezcla,269.09,201.85,347.98,332.86,202.82,181.19,21.98,62.4
21,bio_oil_mezcla_035,bio_oil_mezcla,281.31,202.94,348.5,340.17,214.04,186.68,22.63,60.63
22,bio_oil_mezcla_035,bio_oil_mezcla,286.99,208.24,363.2,348.54,221.19,193.39,22.56,61.11
23,bio_oil_mezcla_035,bio_oil_mezcla,292.34,210.62,363.14,358.69,221.89,198.12,22.1,61.13
24,bio_oil_mezcla_035,bio_oil_mezcla,293.53,219.64,371.4,363.31,224.48,203.12,22.06,60.71
25,bio_oil_mezcla_035,bio_oil_mezcla,299.79,224.54,380.17,368.36,228.87,203.25,22.08,60.6
26,bio_oil_mezcla_035,bio_oil_mezcla,304.57,223.37,384.58,368.12,237.31,205.64,22.2,60.59
27,bio_oil_mezcla_035,bio_oil_mezcla,307.99,224.84,388.71,378.86,236.98,209.9,22.36,61.6
28,bio_oil_mezcla_035,bio_oil_mezcla,315.22,230.93,397.65,383.97,236.78,217.25,22.39,61.25
29,bio_oil_mezcla_035,bio_oil_mezcla,317.57,235.92,401.93,389.34,245.63,213.7,22.45,61.07
30,bio_oil_mezcla_035,bio_oil_mezcla,316.1,237.87,403.62,390.23,243.16,211.32,22.35,61.21
31,bio_oil_mezcla_035,bio_oil_mezcla,324.42,235.24,411.01,403.3,248.13,216.35,21.97,60.63
32,bio_oil_mezcla_035,bio_oil_mezcla,331.99,239.69,408.44,401.86,248.51,217.11,22.33,60.83
33,bio_oil_mezcla_035,bio_oil_mezcla,330.13,243.42,421.34,405.7,253.57,219.09,21.87,62.3
34,bio_oil_mezcla_035,bio_oil_mezcla,334.42,241.92,423.64,407.8,253.16,221.84,22.25,61.67
35,bio_oil_mezcla_035,bio_oil_mezcla,337.83,253.38,422.76,410.79,258.83,227.52,22.65,62.14
36,bio_oil_mezcla_035,bio_oil_mezcla,336.07,242.56,418.04,414.85,256.59,229.26,22.08,61.83
37,bio_oil_mezcla_035,bio_oil_mezcla,335.38,248.68,427.52,417.78,257.95,227.32,22.44,61.55
38,bio_oil_mezcla_035,bio_oil_mezcla,342.26,248.54,432.86,421.15,260.58,227.55,22.1,61.14
39,bio_oil_mezcla_035,bio_oil_mezcla,347.22,250.42,435.3,424.12,263.76,234.13,22.09,60.91
40,bio_oil_mezcla_035,bio_oil_mezcla,340.76,252.47,433.8,420.21,265.68,227.37,21.94,61.4
41,bio_oil_mezcla_035,bio_oil_mezcla,345.79,252.42,439.81,424.52,265.8,234.07,22.15,60.58
42,bio_oil_mezcla_035,bio_oil_mezcla,347.2,257.77,441.59,428.06,265.22,235.54,21.91,61.2
43,bio_oil_mezcla_035,bio_oil_mezcla,351.98,248.62,445.33,433.59,268.75,229.05,22.22,60.6
44,bio_oil_mezcla_035,bio_oil_mezcla,351.07,260.04,445.91,431.25,267.6,240.71,22.03,60.36
45,bio_oil_mezcla_035,bio_oil_mezcla,351.37,258.76,443.0,433.77,267.79,239.38,21.87,60.62
46,bio_oil_mezcla_035,bio_oil_mezcla,356.43,259.0,444.74,438.05,274.44,234.64,22.15,61.05
47,bio_oil_mezcla_035,bio_oil_mezcla,355.69,257.35,444.55,436.07,273.95,237.61,22.1,61.07
48,bio_oil_mezcla_035,bio_oil_mezcla,355.93,262.9,456.83,433.54,269.26,238.25,22.21,60.66
49,bio_oil_mezcla_035,bio_oil_mezcla,355.03,259.77,448.18,433.01,274.11,238.48,22.36,61.29
50,bio_oil_mezcla_035,bio_oil_mezcla,363.08,263.33,452.89,435.45,272.79,242.03,21.94,61.27
51,bio_oil_mezcla_035,bio_oil_mezcla,358.76,264.09,453.62,438.96,274.77,244.3,22.48,60.74
52,bio_oil_mezcla_035,bio_oil_mezcla,359.97,262.05,461.48,443.02,271.88,246.38,21.88,60.57
53,bio_oil_mezcla_035,bio_oil_mezcla,357.99,264.76,456.97,438.82,273.8,241.95,22.33,60.83
54,bio_oil_mezcla_035,bio_oil_mezcla,361.31,267.2,457.47,434.51,276.54,237.6,22.2,60.91
55,bio_oil_mezcla_035,bio_oil_mezcla,363.1,260.68,453.52,441.85,275.04,244.11,21.96,61.11
56,bio_oil_mezcla_035,bio_oil_mezcla,361.38,271.14,454.4,446.52,275.97,241.77,22.5,60.78
57,bio_oil_mezcla_035,bio_oil_mezcla,363.53,266.66,457.68,446.4,279.34,241.86,22.06,59.29
58,bio_oil_mezcla_035,bio_oil_mezcla,361.86,271.9,463.68,445.25,282.17,247.94,22.33,60.36
59,bio_oil_mezcla_035,bio_oil_mezcla,362.58,265.13,456.48,446.85,279.68,238.2,22.11,60.47
0,bio_oil_mezcla_036,bio_oil_mezcla,0.0,0.0,0.0,5.43,0.0,1.28,22.25,61.29
1,bio_oil_mezcla_036,bio_oil_mezcla,24.2,17.63,34.21,31.38,11.73,23.13,22.15,60.46
2,bio_oil_mezcla_036,bio_oil_mezcla,50.77,32.59,67.24,68.34,33.06,35.04,22.15,61.46
3,bio_oil_mezcla_036,bio_oil_mezcla,72.15,51.67,88.38,98.29,54.13,47.49,21.89,60.9
4,bio_oil_mezcla_036,bio_oil_mezcla,85.71,63.97,123.35,126.38,57.75,65.96,22.34,60.42
5,bio_oil_mezcla_036,bio_oil_mezcla,108.31,79.93,149.07,151.64,73.92,68.97,21.94,60.72
6,bio_oil_mezcla_036,bio_oil_mezcla,130.31,89.87,169.15,177.19,93.97,85.14,22.2,61.56
7,bio_oil_mezcla_036,bio_oil_mezcla,140.81,100.36,196.28,201.18,103.48,99.11,22.02,60.72
8,bio_oil_mezcla_036,bio_oil_mezcla,163.01,110.46,224.46,218.28,121.13,109.38,22.27,60.53
9,bio_oil_mezcla_036,bio_oil_mezcla,172.45,124.28,240.13,237.64,124.41,116.08,22.19,60.51
10,bio_oil_mezcla_036,bio_oil_mezcla,181.53,129.31,256.24,268.44,138.23,129.47,22.25,59.97
11,bio_oil_mezcla_036,bio_oil_mezcla,200.23,144.09,277.8,280.46,146.54,137.63,22.21,59.84
12,bio_oil_mezcla_036,bio_oil_mezcla,215.27,145.24,296.47,297.82,155.62,139.09,22.25,61.85
13,bio_oil_mezcla_036,bio_oil_mezcla,220.81,157.28,307.9,311.55,154.87,155.71,22.01,61.19
14,bio_oil_mezcla_036,bio_oil_mezcla,236.26,163.95,319.71,325.53,175.92,162.04,22.42,61.32
15,bio_oil_mezcla_036,bio_oil_mezcla,244.02,170.67,340.89,340.76,173.84,167.36,22.23,61.05
16,bio_oil_mezcla_036,bio_oil_mezcla,249.32,179.83,349.78,350.01,185.88,176.61,22.56,62.07
17,bio_oil_mezcla_036,bio_oil_mezcla,256.91,183.78,359.85,359.99,191.39,190.28,22.02,60.69
18,bio_oil_mezcla_036,bio_oil_mezcla,260.86,193.65,372.47,372.18,193.56,183.95,22.34,61.18
19,bio_oil_mezcla_036,bio_oil_mezcla,270.68,194.26,385.06,379.34,198.88,191.24,22.22,61.33
20,bio_oil_mezcla_036,bio_oil_mezcla,282.66,203.02,386.22,397.21,208.53,195.76,22.4,61.63
21,bio_oil_mezcla_036,bio_oil_mezcla,284.69,200.19,399.58,400.47,211.51,202.03,22.07,60.58
22,bio_oil_mezcla_036,bio_oil_mezcla,282.4,211.37,411.78,409.75,213.52,204.0,21.86,61.53
23,bio_oil_mezcla_036,bio_oil_mezcla,295.85,216.56,417.02,415.11,217.92,202.03,22.22,60.62
24,bio_oil_mezcla_036,bio_oil_mezcla,302.59,221.94,427.45,426.73,224.37,209.59,22.33,62.04
25,bio_oil_mezcla_036,bio_oil_mezcla,306.03,222.52,429.13,437.51,230.16,217.04,21.89,59.88
26,bio_oil_mezcla_036,bio_oil_mezcla,314.47,220.63,437.42,439.96,234.89,221.23,22.12,61.16
27,bio_oil_mezcla_036,bio_oil_mezcla,318.62,230.49,438.23,444.88,237.67,217.69,21.95,60.9
28,bio_oil_mezcla_036,bio_oil_mezcla,319.88,232.19,453.59,447.25,238.21,224.12,21.95,59.75
29,bio_oil_mezcla_036,bio_oil_mezcla,322.69,228.5,455.81,456.41,238.42,229.29,22.59,60.85
30,bio_oil_mezcla_036,bio_oil_mezcla,330.57,238.84,456.18,458.79,242.65,231.15,22.04,60.1
31,bio_oil_mezcla_036,bio_oil_mezcla,336.51,240.51,463.93,465.16,241.52,229.24,22.54,60.82
32,bio_oil_mezcla_036,bio_oil_mezcla,336.11,249.47,474.67,473.09,253.49,235.63,22.59,61.01
33,bio_oil_mezcla_036,bio_oil_mezcla,340.48,244.52,470.73,478.99,247.19,234.68,22.36,61.19
34,bio_oil_mezcla_036,bio_oil_mezcla,341.12,245.67,476.87,483.7,259.3,242.41,22.13,61.25
35,bio_oil_mezcla_036,bio_oil_mezcla,341.19,250.19,480.6,486.54,255.23,232.35,22.2,61.14
36,bio_oil_mezcla_036,bio_oil_mezcla,347.23,245.53,479.97,488.12,256.33,240.32,22.09,61.62
37,bio_oil_mezcla_036,bio_oil_mezcla,345.9,248.15,480.2,493.05,258.09,247.83,22.02,60.22
38,bio_oil_mezcla_036,bio_oil_mezcla,347.85,254.03,493.22,493.9,259.37,249.39,22.32,61.0
39,bio_oil_mezcla_036,bio_oil_mezcla,350.08,254.75,489.02,492.67,260.06,250.54,21.95,61.56
40,bio_oil_mezcla_036,bio_oil_mezcla,356.01,250.66,496.08,496.71,259.81,250.78,22.17,60.91
41,bio_oil_mezcla_036,bio_oil_mezcla,355.7,259.17,496.82,503.63,265.6,243.45,22.42,61.62
42,bio_oil_mezcla_036,bio_oil_mezcla,359.32,255.01,497.3,503.28,259.13,250.81,21.95,61.18
43,bio_oil_mezcla_036,bio_oil_mezcla,357.63,258.69,500.46,505.38,263.38,251.36,22.38,61.6
44,bio_oil_mezcla_036,bio_oil_mezcla,359.13,250.52,502.33,509.68,269.61,257.26,22.07,61.78
45,bio_oil_mezcla_036,bio_oil_mezcla,360.59,260.78,506.94,513.22,262.68,248.39,22.22,60.46
46,bio_oil_mezcla_036,bio_oil_mezcla,363.02,263.02,511.67,508.41,265.17,254.8,22.37,60.67
47,bio_oil_mezcla_036,bio_oil_mezcla,361.43,263.49,512.14,512.82,270.96,251.7,22.09,60.9
48,bio_oil_mezcla_036,bio_oil_mezcla,363.16,256.98,508.77,515.39,268.79,257.41,22.12,60.49
49,bio_oil_mezcla_036,bio_oil_mezcla,366.3,264.87,509.19,509.97,271.78,257.84,21.85,61.5
50,bio_oil_mezcla_036,bio_oil_mezcla,365.28,262.5,512.03,515.91,270.7,256.78,22.13,61.76
51,bio_oil_mezcla_036,bio_oil_mezcla,368.09,265.33,520.43,520.68,280.48,256.1,22.36,61.24
52,bio_oil_mezcla_036,bio_oil_mezcla,369.28,266.04,515.81,521.88,270.57,253.85,22.27,61.46
53,bio_oil_mezcla_036,bio_oil_mezcla,371.08,260.12,519.43,520.51,276.94,253.72,22.43,60.97
54,bio_oil_mezcla_036,bio_oil_mezcla,376.57,266.63,519.65,519.86,272.91,257.93,22.22,60.88
55,bio_oil_mezcla_036,bio_oil_mezcla,372.67,269.38,520.34,523.14,273.36,250.05,22.34,60.64
56,bio_oil_mezcla_036,bio_oil_mezcla,369.81,264.85,520.29,526.53,272.71,254.66,22.27,60.41
57,bio_oil_mezcla_036,bio_oil_mezcla,370.56,264.25,520.46,525.51,277.03,259.11,22.48,60.6
58,bio_oil_mezcla_036,bio_oil_mezcla,368.85,264.14,528.86,521.25,279.29,259.36,22.36,59.89
59,bio_oil_mezcla_036,bio_oil_mezcla,371.81,269.65,523.39,530.12,271.42,262.27,22.25,60.93
0,bio_oil_mezcla_037,bio_oil_mezcla,5.44,0.0,0.89,0.0,0.0,3.33,22.29,60.92
1,bio_oil_mezcla_037,bio_oil_mezcla,27.17,15.64,35.51,33.92,21.66,14.13,22.09,61.15
2,bio_oil_mezcla_037,bio_oil_mezcla,43.34,39.13,58.95,66.36,39.66,36.22,22.0,61.16
3,bio_oil_mezcla_037,bio_oil_mezcla,71.28,46.46,86.04,93.39,53.16,39.02,21.86,62.08
4,bio_oil_mezcla_037,bio_oil_mezcla,92.95,66.75,112.24,117.85,71.56,56.04,22.4,61.28
5,bio_oil_mezcla_037,bio_oil_mezcla,108.47,77.7,135.51,146.09,81.6,78.42,22.12,60.4
6,bio_oil_mezcla_037,bio_oil_mezcla,128.27,89.91,157.15,168.95,97.53,81.27,22.17,61.7
7,bio_oil_mezcla_037,bio_oil_mezcla,141.75,102.74,182.62,184.99,113.96,95.81,22.22,60.83
8,bio_oil_mezcla_037,bio_oil_mezcla,157.89,113.58,199.62,210.91,127.47,102.85,22.16,61.39
9,bio_oil_mezcla_037,bio_oil_mezcla,174.27,125.39,216.1,230.4,144.05,116.41,22.29,60.97
10,bio_oil_mezcla_037,bio_oil_mezcla,190.24,128.54,236.43,249.56,146.99,126.18,22.52,61.0
11,bio_oil_mezcla_037,bio_oil_mezcla,198.26,141.13,249.68,270.68,155.22,125.06,22.0,60.78
12,bio_oil_mezcla_037,bio_oil_mezcla,207.94,154.39,266.26,285.02,164.58,139.28,22.01,60.85
13,bio_oil_mezcla_037,bio_oil_mezcla,221.32,160.82,281.6,297.95,173.93,152.05,22.0,61.45
14,bio_oil_mezcla_037,bio_oil_mezcla,231.61,169.49,288.59,307.27,181.49,152.48,21.98,60.74
15,bio_oil_mezcla_037,bio_oil_mezcla,242.22,173.14,308.92,321.84,189.75,158.22,21.95,60.98
16,bio_oil_mezcla_037,bio_oil_mezcla,247.8,185.1,315.82,335.27,196.07,168.23,22.21,60.46
17,bio_oil_mezcla_037,bio_oil_mezcla,261.22,189.95,323.46,346.11,210.13,171.44,22.95,61.67
18,bio_oil_mezcla_037,bio_oil_mezcla,274.24,191.34,343.5,354.06,209.47,173.58,22.21,61.31
19,bio_oil_mezcla_037,bio_oil_mezcla,273.84,199.8,344.64,369.34,217.24,179.8,22.15,60.39
20,bio_oil_mezcla_037,bio_oil_mezcla,281.5,205.37,357.15,373.43,218.85,186.93,22.32,61.42
21,bio_oil_mezcla_037,bio_oil_mezcla,294.93,205.06,360.3,386.31,226.69,190.6,22.53,62.14
22,bio_oil_mezcla_037,bio_oil_mezcla,291.36,215.22,374.55,392.04,231.96,192.51,21.89,60.63
23,bio_oil_mezcla_037,bio_oil_mezcla,298.82,221.47,378.29,402.45,235.4,197.99,22.27,60.13
24,bio_oil_mezcla_037,bio_oil_mezcla,306.55,220.96,387.55,405.85,244.9,198.19,22.43,60.77
25,bio_oil_mezcla_037,bio_oil_mezcla,311.48,228.61,391.8,414.48,242.26,203.1,21.97,61.11
26,bio_oil_mezcla_037,bio_oil_mezcla,318.06,231.33,399.88,423.79,241.99,206.0,22.31,60.78
27,bio_oil_mezcla_037,bio_oil_mezcla,317.62,231.85,401.66,429.36,248.55,202.31,21.99,61.65
28,bio_oil_mezcla_037,bio_oil_mezcla,322.97,233.2,410.64,428.47,257.21,214.01,22.37,61.24
29,bio_oil_mezcla_037,bio_oil_mezcla,329.12,238.44,412.6,439.25,253.72,212.78,22.73,60.64
30,bio_oil_mezcla_037,bio_oil_mezcla,326.82,238.24,413.95,439.61,261.95,216.75,21.95,60.66
31,bio_oil_mezcla_037,bio_oil_mezcla,329.85,240.64,422.47,447.04,263.91,220.56,22.19,61.12
32,bio_oil_mezcla_037,bio_oil_mezcla,337.99,240.94,427.57,455.39,262.83,223.59,22.2,60.84
33,bio_oil_mezcla_037,bio_oil_mezcla,345.24,244.91,426.24,455.33,266.31,219.63,22.08,61.45
34,bio_oil_mezcla_037,bio_oil_mezcla,342.7,248.85,434.3,459.99,266.15,227.04,22.21,60.93
35,bio_oil_mezcla_037,bio_oil_mezcla,346.09,246.24,433.14,461.35,276.0,225.64,22.32,60.76
36,bio_oil_mezcla_037,bio_oil_mezcla,346.16,253.23,435.06,461.56,271.28,229.79,22.22,61.73
37,bio_oil_mezcla_037,bio_oil_mezcla,352.98,254.58,440.67,469.59,273.6,231.18,21.87,61.06
38,bio_oil_mezcla_037,bio_oil_mezcla,353.2,256.77,447.27,468.8,282.17,240.38,22.38,61.88
39,bio_oil_mezcla_037,bio_oil_mezcla,354.53,253.06,440.75,467.39,280.14,235.09,22.36,61.25
40,bio_oil_mezcla_037,bio_oil_mezcla,355.14,253.41,442.5,475.26,275.06,226.38,22.2,61.1
41,bio_oil_mezcla_037,bio_oil_mezcla,356.07,259.45,445.16,480.77,283.3,233.98,21.75,60.63
42,bio_oil_mezcla_037,bio_oil_mezcla,359.67,257.42,458.59,482.76,283.61,237.72,21.99,61.04
43,bio_oil_mezcla_037,bio_oil_mezcla,353.92,254.73,452.85,482.3,286.28,233.73,22.2,60.73
44,bio_oil_mezcla_037,bio_oil_mezcla,356.41,261.0,452.49,482.57,283.27,244.55,22.35,61.49
45,bio_oil_mezcla_037,bio_oil_mezcla,364.06,263.29,459.95,485.62,281.0,238.59,22.18,62.14
46,bio_oil_mezcla_037,bio_oil_mezcla,366.7,262.73,458.04,486.66,284.17,241.48,21.75,60.97
47,bio_oil_mezcla_037,bio_oil_mezcla,362.42,259.59,454.41,490.79,292.52,236.53,22.37,60.81
48,bio_oil_mezcla_037,bio_oil_mezcla,364.95,266.62,460.46,492.11,291.51,241.68,22.22,61.47
49,bio_oil_mezcla_037,bio_oil_mezcla,366.02,269.6,467.65,495.47,290.34,244.8,22.1,61.43
50,bio_oil_mezcla_037,bio_oil_mezcla,367.36,266.1,462.55,497.56,293.51,246.35,22.29,59.94
51,bio_oil_mezcla_037,bio_oil_mezcla,360.47,268.65,464.23,489.99,291.11,241.87,22.49,60.98
52,bio_oil_mezcla_037,bio_oil_mezcla,368.3,264.21,466.16,498.45,290.57,245.98,22.2,61.39
53,bio_oil_mezcla_037,bio_oil_mezcla,370.66,264.61,470.68,500.02,295.07,254.87,22.18,60.97
54,bio_oil_mezcla_037,bio_oil_mezcla,370.78,267.64,469.54,497.02,296.69,244.78,22.32,61.22
55,bio_oil_mezcla_037,bio_oil_mezcla,373.68,267.09,472.58,500.3,294.39,246.47,21.73,61.05
56,bio_oil_mezcla_037,bio_oil_mezcla,372.8,271.1,472.58,502.43,296.31,242.57,22.22,60.22
57,bio_oil_mezcla_037,bio_oil_mezcla,373.38,267.37,469.48,502.89,300.21,242.99,22.25,60.98
58,bio_oil_mezcla_037,bio_oil_mezcla,372.3,272.0,471.88,501.49,290.12,246.34,22.33,60.18
59,bio_oil_mezcla_037,bio_oil_mezcla,371.99,268.76,471.1,504.22,294.01,250.92,22.26,61.04
0,bio_oil_mezcla_038,bio_oil_mezcla,0.0,0.0,3.97,1.6,2.95,0.0,22.0,59.59
1,bio_oil_mezcla_038,bio_oil_mezcla,20.91,14.01,35.69,29.56,15.8,13.18,22.09,61.0
2,bio_oil_mezcla_038,bio_oil_mezcla,55.24,31.97,64.87,64.35,46.73,23.59,22.45,61.43
3,bio_oil_mezcla_038,bio_oil_mezcla,64.65,42.92,90.69,87.43,56.72,37.9,22.31,61.72
4,bio_oil_mezcla_038,bio_oil_mezcla,86.89,54.61,124.16,114.89,70.54,52.11,22.35,61.12
5,bio_oil_mezcla_038,bio_oil_mezcla,111.33,67.3,148.92,142.84,85.62,69.65,22.22,61.72
6,bio_oil_mezcla_038,bio_oil_mezcla,129.35,85.03,177.61,163.49,112.37,75.52,22.38,61.06
7,bio_oil_mezcla_038,bio_oil_mezcla,144.95,92.32,197.05,191.14,116.54,87.55,22.33,61.36
8,bio_oil_mezcla_038,bio_oil_mezcla,154.73,101.88,214.02,208.59,139.1,95.18,22.02,60.94
9,bio_oil_mezcla_038,bio_oil_mezcla,167.42,112.34,229.84,225.84,147.17,98.87,22.14,61.63
10,bio_oil_mezcla_038,bio_oil_mezcla,182.25,120.7,256.65,249.9,155.29,110.04,22.32,60.83
11,bio_oil_mezcla_038,bio_oil_mezcla,203.25,130.85,262.7,258.71,163.9,117.68,22.19,61.25
12,bio_oil_mezcla_038,bio_oil_mezcla,206.18,132.61,280.6,277.28,178.97,124.05,22.3,60.72
13,bio_oil_mezcla_038,bio_oil_mezcla,218.3,142.81,298.06,298.07,187.64,130.52,22.53,61.67
14,bio_oil_mezcla_038,bio_oil_mezcla,228.02,147.29,310.91,303.23,197.4,142.42,22.25,60.84
15,bio_oil_mezcla_038,bio_oil_mezcla,241.78,155.96,324.64,319.4,203.87,147.47,21.99,60.91
16,bio_oil_mezcla_038,bio_oil_mezcla,250.1,162.7,332.47,331.47,209.71,149.06,22.32,61.42
17,bio_oil_mezcla_038,bio_oil_mezcla,259.42,164.88,346.61,347.23,222.02,158.62,22.01,61.34
18,bio_oil_mezcla_038,bio_oil_mezcla,270.37,180.21,357.1,360.06,219.11,165.91,22.11,61.33
19,bio_oil_mezcla_038,bio_oil_mezcla,270.44,181.63,367.65,360.76,234.84,161.98,22.04,61.71
20,bio_oil_mezcla_038,bio_oil_mezcla,281.86,184.9,378.17,368.63,236.45,168.63,22.09,60.9
